movieId,genre
126921,Comedy
128197,Comedy
134130,Adventure
141422,Drama
142509,Action
144352,Crime
148956,Romance
152085,Drama
156387,Drama
158783,Romance
168252,Action
173205,Comedy
177763,Drama
168,Drama
254,Drama
262,Drama
420,Crime
459,Crime
688,Adventure
725,Comedy
791,Documentary
1076,Horror
1095,Drama
1162,Drama
1216,Drama
1238,Comedy
1330,Horror
1441,Romance
1496,Drama
1544,Thriller
1734,Drama
1928,Drama
2024,Drama
2097,Mystery
2133,Comedy
2160,Horror
2182,Thriller
2423,Comedy
2505,Mystery
2810,Mystery
3036,Drama
3258,Fantasy
3417,Comedy
3505,Drama
3633,Thriller
3726,Thriller
3751,Comedy
3947,Action
4052,Drama
4079,Comedy
4089,Comedy
4347,Comedy
4500,Drama
4634,Adventure
4774,Comedy
4777,Comedy
4874,Mystery
4993,Fantasy
5014,Drama
5059,Documentary
5504,Adventure
5537,Drama
5678,Comedy
5993,Drama
6036,Romance
6220,Thriller
6332,Romance
6371,Animation
6583,Sci-Fi
6987,Crime
7025,Drama
7032,Drama
7072,Western
7316,Comedy
7360,Thriller
7951,Horror
8360,Romance
8574,Animation
8607,Animation
8809,Comedy
26409,Sci-Fi
26887,Drama
26903,Drama
27788,Drama
31590,Drama
32296,Crime
34330,Drama
36477,Drama
39231,Comedy
40617,Thriller
46335,Thriller
46530,Adventure
46970,Action
48082,Comedy
48414,Adventure
51540,Drama
52241,Crime
53161,Romance
58291,Comedy
58297,Thriller
61697,Thriller
62849,Action
63853,War
64034,Drama
65810,Drama
68159,Crime
70159,Mystery
71033,Mystery
71211,Thriller
78103,War
82857,Adventure
85020,Drama
85259,Animation
91842,Drama
93134,Comedy
93139,Horror
94015,Fantasy
96567,Romance
100306,Drama
106487,Adventure
106785,Action
107951,Crime
109383,Drama
114627,Fantasy
117364,Documentary
122902,Action
132800,Drama
135518,Action
151759,Documentary
158402,Action
173317,Documentary
175197,Fantasy
182749,Comedy
292,Sci-Fi
362,Romance
381,Romance
679,Drama
711,Children
810,Comedy
1021,Children
1047,Action
1100,Action
1483,Drama
1769,Crime
1929,Drama
2038,Sci-Fi
2380,Crime
2455,Horror
2521,Thriller
2605,Thriller
2889,Drama
2898,Mystery
3635,Action
3808,War
4558,Comedy
4613,Action
4775,Musical
5066,Drama
5120,Comedy
5300,Thriller
5434,Drama
5707,Romance
6515,Crime
6566,Action
6581,Comedy
6851,Drama
6909,Thriller
6936,Fantasy
7040,Thriller
7832,Comedy
8043,Drama
8581,Documentary
25898,Drama
26303,Horror
27155,Animation
31702,War
31925,Comedy
40339,Animation
41573,Romance
47999,Drama
48342,Comedy
48879,Drama
52767,Documentary
52973,Comedy
54274,Drama
55294,Drama
55391,Thriller
59501,Fantasy
63515,Drama
64575,Mystery
65585,Romance
67186,Thriller
68872,Drama
69406,Romance
69526,Action
69860,War
71156,Drama
83613,Sci-Fi
83803,Animation
84954,Thriller
85261,Adventure
91094,Children
95309,Comedy
95690,Thriller
96608,Sci-Fi
98243,Fantasy
102165,Comedy
105020,Thriller
116419,Crime
128975,Sci-Fi
130976,Drama
136654,Drama
139855,Animation
141890,War
142602,Comedy
147657,Action
151745,Sci-Fi
164280,Drama
175387,Children
177593,Crime
179053,Thriller
190215,Drama
144606,Comedy
189,Comedy
349,Thriller
387,Action
409,Crime
519,Sci-Fi
663,Comedy
803,Drama
1077,Sci-Fi
1129,Action
1130,Horror
1151,Drama
1366,Drama
1416,Musical
1591,Adventure
1644,Horror
1671,Crime
1702,Comedy
1722,Action
1727,Romance
1799,Mystery
2116,Fantasy
2411,Action
2459,Horror
2528,Adventure
2528,Sci-Fi
2606,Comedy
2625,Action
2752,Comedy
2770,Comedy
2862,Drama
2881,Thriller
2903,Horror
2968,Comedy
2985,Crime
3129,Comedy
3386,Mystery
3398,Musical
3802,Action
4284,Comedy
4634,Comedy
4673,Thriller
5021,Crime
5189,Horror
5313,Action
5629,Animation
5786,Action
6162,Adventure
6365,Sci-Fi
6375,Documentary
6669,Drama
6732,Romance
6832,Drama
7254,Sci-Fi
7419,Thriller
8426,Drama
8529,Romance
8800,Sci-Fi
25959,Romance
26761,Crime
30793,Fantasy
31000,Comedy
34332,Adventure
45668,Drama
46974,Drama
50804,Horror
51545,Horror
52241,Drama
52831,Action
53138,Action
53460,Animation
53466,Thriller
54771,Horror
54962,Mystery
55451,Drama
57843,Action
61240,Drama
63113,Adventure
66798,Mystery
67665,Documentary
70451,War
78467,Western
84799,Horror
94959,Drama
95004,Action
95309,Romance
101962,Fantasy
102686,Comedy
104245,Comedy
104760,Crime
112580,Drama
117590,Comedy
119964,Comedy
125916,Drama
128592,Thriller
128944,Comedy
141816,Comedy
143559,Comedy
158956,Action
162982,Sci-Fi
170945,Thriller
181315,Drama
182823,Crime
173,Action
180,Comedy
283,Crime
647,Action
778,Comedy
790,Drama
866,Romance
1249,Romance
1606,Adventure
1727,Drama
1826,Adventure
1917,Thriller
1996,Thriller
2092,Children
2282,Drama
2403,Drama
2410,Drama
2422,Action
2525,Sci-Fi
2701,Comedy
3409,Thriller
3442,Action
3615,Animation
3615,Children
3807,Adventure
3877,Adventure
3893,Comedy
4290,Drama
4369,Crime
4529,Comedy
4597,Mystery
4721,Comedy
4877,Romance
5008,Mystery
5099,Drama
5466,Drama
5503,Drama
5573,Crime
5779,Sci-Fi
5803,Comedy
5956,Crime
6155,Romance
6223,Crime
6395,Action
6440,Drama
6886,War
7001,Thriller
7123,Sci-Fi
7261,Comedy
8014,Drama
8815,Horror
25855,Drama
26184,Crime
27036,Drama
27426,Thriller
27706,Comedy
31150,Animation
31364,Mystery
31367,Comedy
31923,Action
32589,Comedy
35347,Drama
36535,Drama
40339,Children
43928,Thriller
44225,Fantasy
44397,Horror
44849,Thriller
45186,Thriller
45672,Fantasy
47950,Drama
50740,Documentary
51545,Drama
55080,Crime
62293,Drama
62376,Children
63239,Children
69122,Comedy
71033,Romance
74685,Drama
79139,Adventure
80969,Sci-Fi
91500,Drama
91869,Documentary
92674,Drama
97643,Horror
101362,Action
106918,Adventure
109317,Comedy
111384,Thriller
113378,Sci-Fi
114126,Documentary
129779,Sci-Fi
138632,Sci-Fi
139655,Horror
140541,Sci-Fi
141646,Comedy
144714,Thriller
149352,Comedy
152063,Adventure
165343,Horror
178615,Romance
188751,Comedy
189547,Action
128832,Comedy
13,Adventure
478,Comedy
531,Drama
648,Action
869,Musical
907,Musical
936,Romance
955,Comedy
1835,Drama
2269,Drama
2298,Thriller
2485,Comedy
2529,Drama
2537,Adventure
2701,Action
2950,Drama
2961,Comedy
2977,Drama
3020,Action
3030,Action
3053,War
3067,Comedy
3153,Action
3153,Fantasy
3268,Action
3431,Action
3453,Drama
3538,Comedy
3545,Drama
3816,Drama
3906,Crime
4014,Romance
4015,Comedy
4157,Fantasy
4225,Comedy
4383,Thriller
4615,Drama
5063,Western
5111,Drama
5348,Comedy
5414,Comedy
5422,Comedy
5712,Thriller
5899,Action
6542,War
6552,Thriller
6776,Drama
7010,Drama
7058,Comedy
7107,Thriller
7175,Action
7260,Romance
7293,Comedy
7303,War
7328,Drama
7579,Romance
7646,Mystery
7708,Fantasy
8035,Horror
8530,Romance
8620,Drama
8798,Thriller
8870,Thriller
8918,Drama
8946,Comedy
8982,Drama
26928,Comedy
26965,Thriller
27408,Drama
27722,Drama
30816,Romance
31696,Horror
32179,Thriller
33437,Thriller
33826,Drama
38798,Comedy
41569,Action
47491,Drama
48596,Drama
51545,Action
51939,Action
53996,Action
54259,Adventure
54274,Crime
55205,Drama
55247,Adventure
56145,Horror
58376,Documentary
63072,Thriller
74226,Drama
78467,Action
79251,Thriller
79501,Drama
81456,Romance
81535,Thriller
85179,Sci-Fi
86835,Action
87028,Drama
90405,Sci-Fi
92427,Comedy
93510,Comedy
95147,Action
95163,Children
95780,Adventure
102084,Action
103137,Drama
103543,Comedy
103772,Fantasy
105593,Drama
106920,Drama
107997,Horror
111663,Comedy
116738,Adventure
118706,Thriller
119218,Drama
121007,Fantasy
121169,Drama
128991,Sci-Fi
144606,Romance
151559,Horror
152081,Adventure
165343,Thriller
166635,Drama
170875,Action
173351,Comedy
190183,Thriller
23,Thriller
49,Romance
214,Drama
235,Drama
311,Horror
459,Thriller
487,Comedy
507,Crime
573,Drama
760,Drama
775,Mystery
788,Fantasy
920,Drama
1206,Sci-Fi
1240,Action
1268,Drama
1381,Musical
1419,Drama
1707,Children
1809,Crime
2108,Romance
2166,Crime
2175,Drama
2202,War
2535,Action
2566,Animation
2720,Action
2723,Action
3044,Mystery
3196,Drama
3197,Romance
3210,Drama
3286,Comedy
3307,Romance
3365,Drama
3405,Action
3501,Romance
3911,Comedy
3992,War
4027,Adventure
4161,Comedy
4246,Comedy
4462,Comedy
4476,Comedy
4880,Drama
5105,Thriller
5316,Thriller
5356,Horror
5479,Adventure
5523,Action
5803,Adventure
5889,Drama
6111,Adventure
6140,Horror
6153,Comedy
6379,Thriller
6448,Action
6454,Drama
6584,Comedy
6971,Drama
7090,Adventure
7118,Sci-Fi
7364,Comedy
7459,Drama
7766,Drama
8366,Comedy
8578,Comedy
8965,Children
8968,Action
8981,Romance
25927,Film-Noir
26422,Drama
26510,Children
26765,Comedy
27674,Drama
31700,Comedy
31909,Comedy
35957,Thriller
36931,Drama
40578,Action
40723,Thriller
42007,Comedy
44761,Crime
51937,Horror
55036,Crime
55080,Drama
55253,Drama
58295,Action
58803,Thriller
59784,Animation
60074,Action
61350,Thriller
66171,Sci-Fi
68486,Drama
69720,Horror
71500,Thriller
73268,Thriller
80083,Action
82499,Drama
90717,Crime
91266,Romance
95441,Comedy
95543,Comedy
95633,Horror
96121,Drama
100383,Crime
102800,Drama
103449,Thriller
109846,Adventure
114935,Mystery
115819,Animation
116668,Horror
122904,Comedy
130083,Thriller
135532,Adventure
136020,Action
140267,Horror
147002,Romance
160400,Drama
172577,Comedy
66,Thriller
118,Comedy
296,Thriller
352,Comedy
442,Action
484,Adventure
697,Romance
886,Action
933,Thriller
1086,Thriller
1094,Thriller
1148,Crime
1259,Adventure
1277,Drama
1356,Action
1625,Drama
1627,Mystery
1784,Comedy
1889,Thriller
1906,Romance
2009,Drama
2249,Comedy
2316,Drama
2445,Drama
2456,Horror
2557,Drama
2600,Action
2857,Adventure
2951,Action
3106,Romance
3266,Drama
3275,Crime
3624,Comedy
3763,Thriller
3812,Comedy
3841,Action
3893,Drama
4153,Fantasy
4370,Adventure
4397,Comedy
4628,Comedy
4738,Romance
4873,Drama
5433,Horror
5693,Comedy
5843,Drama
6625,Adventure
6662,Crime
6734,Comedy
6873,Comedy
6949,Mystery
7018,Crime
7335,Film-Noir
7344,Comedy
7842,Fantasy
8197,Drama
8492,Fantasy
8666,Action
8869,Romance
26265,Horror
26676,Comedy
27426,Comedy
30894,Thriller
31553,Adventure
31590,Crime
37380,Sci-Fi
40412,Thriller
40583,Drama
43917,Adventure
44189,Drama
44974,Thriller
45183,Thriller
45635,Drama
46062,Comedy
47382,Romance
47446,Mystery
49793,Drama
54736,Action
57243,Comedy
58806,Comedy
59995,Drama
61011,Drama
64114,Drama
68522,Documentary
71252,Thriller
74370,Horror
79702,Comedy
80478,Documentary
81156,Documentary
81591,Drama
82202,Thriller
85295,Mystery
93766,Fantasy
95475,Action
96832,Fantasy
98607,Sci-Fi
100498,Thriller
104419,Sci-Fi
104875,Musical
109282,Documentary
116413,Comedy
122920,Action
122932,Comedy
133832,Horror
139644,Mystery
140133,Horror
142831,Comedy
145150,Drama
149144,Horror
158035,Comedy
162478,Action
163925,Animation
170777,Comedy
170837,Children
172547,Adventure
175293,Animation
187541,Animation
189333,Adventure
193583,Fantasy
174141,Animation
19,Comedy
66,Sci-Fi
101,Romance
237,Comedy
247,Crime
317,Comedy
325,Comedy
480,Action
499,Comedy
504,Action
656,Comedy
999,Film-Noir
1170,Action
1299,War
1380,Comedy
2112,Crime
2162,Children
2181,Romance
2333,Drama
2336,Drama
2424,Romance
2528,Action
3102,Thriller
3267,Western
3315,Musical
3669,Comedy
3736,Drama
3802,Sci-Fi
3930,Horror
3959,Sci-Fi
3967,Drama
4051,Horror
4202,Drama
4291,Crime
4619,Comedy
4653,Comedy
4673,Action
4927,Mystery
5278,Comedy
5596,Sci-Fi
5628,Crime
5991,Musical
6264,Drama
6314,Comedy
6428,Comedy
6684,Romance
6721,Action
7162,Romance
7439,Crime
7445,Action
8605,Comedy
8690,Sci-Fi
8873,Drama
25753,Drama
26322,Crime
26527,Drama
26593,Sci-Fi
26792,Action
27176,Documentary
27491,Horror
27751,Mystery
27778,Horror
27831,Crime
31685,Comedy
37857,Fantasy
42738,Fantasy
44189,Romance
48560,Comedy
56949,Romance
58105,Adventure
60030,Drama
60937,Adventure
62434,Romance
63540,Comedy
64032,Comedy
72489,Action
72731,Horror
73804,Comedy
77881,Romance
78034,Drama
79139,Fantasy
82854,Fantasy
85261,Children
86059,Animation
92046,Comedy
95165,Animation
99145,Drama
106072,Action
112171,Thriller
120637,Crime
122246,Comedy
131130,Comedy
136449,Action
137863,Action
142420,Sci-Fi
159510,Horror
175197,Western
179401,Children
185031,Adventure
190207,Drama
79590,Romance
577,Drama
599,Western
762,Crime
987,Romance
1176,Drama
1253,Thriller
1295,Drama
1476,Drama
1650,Drama
1711,Drama
1876,Thriller
1882,Action
1907,Musical
1955,Drama
2018,Drama
2069,Drama
2140,Fantasy
2208,Mystery
2271,Drama
3087,Comedy
3251,Drama
3387,Comedy
3599,Comedy
3713,Drama
3814,Comedy
4123,Comedy
4241,Children
4703,Drama
4827,Horror
5011,Romance
5069,Adventure
5127,Fantasy
5454,Romance
5601,Drama
5604,Comedy
6264,Action
6323,Crime
6334,Drama
6460,Drama
6625,Comedy
6658,Comedy
6660,Drama
6979,Sci-Fi
6990,Adventure
7381,Action
7561,Fantasy
7891,Drama
8093,Drama
8290,Crime
8542,Comedy
9018,War
25887,Drama
26778,Comedy
40826,Drama
41285,Romance
41769,Romance
42556,Mystery
50923,Drama
53161,Comedy
58964,Thriller
64497,Thriller
65810,Musical
69526,Sci-Fi
69844,Mystery
71910,Action
74553,Fantasy
74868,Horror
75805,Action
79299,Comedy
80126,Drama
81132,Western
81537,Comedy
81562,Adventure
83132,Fantasy
84950,Drama
89904,Comedy
91974,Horror
97285,Crime
109487,Sci-Fi
109968,Drama
111360,Action
114795,Fantasy
115111,Horror
116718,Musical
120799,Action
122884,Horror
128908,Drama
141844,Comedy
143525,Comedy
152711,Documentary
170875,Thriller
180231,Comedy
6,Action
83,Romance
107,Adventure
153,Comedy
155,War
191,Drama
281,Romance
423,Action
506,Drama
548,Action
589,Action
611,Horror
680,Mystery
858,Crime
1198,Adventure
1533,Drama
1572,Drama
1620,Drama
1792,Crime
1841,Drama
1909,Crime
2154,Drama
2206,Mystery
2408,Sci-Fi
2846,Drama
2879,Action
2879,Comedy
2892,Action
3117,Romance
3156,Romance
3256,Drama
3265,Drama
3402,Comedy
3614,Romance
3745,Action
3981,Action
4133,Sci-Fi
4270,Action
4357,Comedy
4392,Comedy
4404,Fantasy
4412,Horror
4451,Comedy
4516,Comedy
4613,Crime
4926,Comedy
5062,Sci-Fi
5219,Action
5668,Drama
5879,Animation
5941,Drama
6322,Crime
6358,Musical
6708,Comedy
6902,Sci-Fi
7336,Drama
7569,Thriller
8238,Crime
8275,Comedy
8402,Romance
8410,Drama
8781,Thriller
8954,Documentary
25769,Comedy
27705,Thriller
31973,War
32296,Adventure
32743,Horror
32862,Comedy
33132,Crime
34437,Drama
41769,Comedy
42007,Romance
56607,Drama
59387,Adventure
61248,Adventure
65802,Comedy
67997,Comedy
72489,Crime
73017,Thriller
80586,Romance
80839,Drama
83177,Comedy
84523,Drama
88140,Sci-Fi
89862,Action
90522,Comedy
91353,Children
92094,Drama
93721,Documentary
102716,Crime
103253,Action
105653,Thriller
106144,Drama
106889,Documentary
109483,Comedy
110826,Crime
113159,Horror
113780,Thriller
114028,Drama
117133,Thriller
147378,Drama
149144,Sci-Fi
149830,Romance
150554,Fantasy
155288,Thriller
162598,Drama
172637,Comedy
153,Crime
291,Thriller
306,Drama
459,Romance
586,Children
596,Animation
698,Drama
837,Fantasy
940,Adventure
988,Comedy
1079,Comedy
1107,Comedy
2307,Action
2382,Crime
2490,Thriller
2919,War
2940,Romance
3082,Adventure
3175,Sci-Fi
3564,Comedy
3719,Romance
4039,Musical
4103,Adventure
4246,Romance
4404,Horror
4720,Drama
4757,Comedy
4766,Drama
4980,Fantasy
5028,Drama
5151,Romance
5178,Drama
5569,Crime
5613,Mystery
5704,Horror
5971,Drama
5975,War
6645,Action
7260,Comedy
7264,Romance
7294,Comedy
7371,Thriller
26003,Crime
26340,Adventure
31364,Crime
31424,Thriller
31696,Thriller
35836,Comedy
36289,Comedy
37853,Thriller
43333,Drama
43836,Crime
48596,Action
48774,Thriller
49110,Sci-Fi
52952,Drama
53127,Horror
55844,Comedy
57528,Drama
58162,Romance
60894,Romance
66744,Drama
68486,War
71129,Action
72605,Drama
73211,Thriller
74228,Thriller
78469,Action
88129,Thriller
88140,Action
88785,Comedy
89386,Musical
90809,Drama
94018,Sci-Fi
94661,Comedy
94985,Thriller
95720,Sci-Fi
99149,Musical
103245,Romance
103984,Drama
130073,Fantasy
133217,Comedy
134853,Drama
135777,Children
136859,Romance
140301,Comedy
141408,Comedy
141820,Comedy
143367,Thriller
163112,Animation
171765,Sci-Fi
175577,Comedy
148709,Thriller
44,Fantasy
73,Drama
103,Thriller
291,Drama
446,Romance
567,Comedy
1027,Drama
1030,Adventure
1097,Drama
1178,Drama
1197,Adventure
1580,Sci-Fi
1644,Thriller
1683,Drama
1953,Action
2056,Adventure
2090,Children
2427,War
2683,Adventure
3044,Romance
3083,Drama
3440,Children
3478,Drama
3479,Romance
3592,Animation
3849,Thriller
4008,Drama
4090,Animation
4102,Documentary
4158,Comedy
4383,Drama
4636,Action
4683,Children
4714,Comedy
4800,Thriller
4801,Drama
4850,Animation
5323,Horror
5364,Drama
5417,Drama
5419,Fantasy
5785,Action
6039,Romance
6163,Romance
6196,Action
6763,Comedy
6935,Documentary
7944,Drama
8832,Action
25752,Comedy
26002,Thriller
26085,Drama
26195,Documentary
26612,Thriller
26717,Horror
27020,Drama
27022,Thriller
27075,Comedy
27473,Mystery
27627,Romance
31660,Action
32770,Drama
42004,Comedy
47937,Horror
49347,Drama
51575,Comedy
51705,Comedy
55363,Drama
57536,Comedy
58301,Drama
59947,Drama
62250,Crime
62553,Drama
69131,Crime
70159,Drama
70305,Thriller
71732,Horror
72294,Fantasy
73268,Drama
74510,Drama
74685,Thriller
82167,Romance
86279,Documentary
86293,Comedy
89388,Comedy
91630,Action
99087,Comedy
100083,Comedy
106441,War
108981,Mystery
109850,Action
112450,Romance
127130,Comedy
127198,Drama
130050,Horror
135436,Animation
141408,Action
142997,Animation
146210,Comedy
155358,Adventure
166528,Adventure
168712,Romance
175431,Comedy
187595,Children
106,Comedy
144,Comedy
294,Comedy
389,Drama
410,Fantasy
467,Comedy
488,Drama
541,Action
569,Drama
608,Thriller
775,Horror
800,Mystery
946,Drama
1079,Crime
1224,Romance
1283,Drama
1353,Romance
1359,Children
1517,Action
1542,Drama
1556,Romance
1683,Romance
1686,Crime
1799,Comedy
1833,Action
2048,Children
2052,Horror
2054,Sci-Fi
2085,Children
2255,Comedy
2396,Comedy
2734,Drama
2741,Crime
2774,Comedy
2975,Drama
3163,Comedy
3350,Drama
3418,Adventure
3507,Comedy
3513,Thriller
3765,Crime
4068,Comedy
4105,Horror
4217,Documentary
4219,Comedy
4306,Romance
4433,Drama
4471,Romance
4626,Romance
4632,Thriller
4974,Comedy
4990,Comedy
5072,Animation
5433,Thriller
5675,Romance
5700,Fantasy
5999,Fantasy
6005,Comedy
6368,Documentary
6564,Adventure
6565,Drama
6582,Comedy
6718,Comedy
6764,Action
6997,Drama
7013,Thriller
7037,Comedy
7099,Sci-Fi
7319,Comedy
7387,Action
7616,Thriller
7743,Children
8600,Thriller
8894,Drama
25841,Drama
26736,Thriller
26791,Drama
26865,Action
27480,Crime
30816,Musical
36708,Comedy
37844,Drama
38294,Drama
38886,Drama
40148,Crime
44243,Fantasy
47384,Adventure
54768,Comedy
55112,Comedy
55272,Drama
59738,Thriller
64997,Action
66090,Thriller
68157,Drama
68959,Drama
69654,Drama
70697,Adventure
72356,Comedy
72714,Documentary
73015,Comedy
75416,Adventure
77233,Documentary
77688,Comedy
78174,Drama
80590,Drama
82765,Adventure
85261,Animation
90531,Drama
99992,Crime
101765,Comedy
103210,Animation
103335,Comedy
116505,Action
121342,Romance
127323,Thriller
128366,Comedy
128991,Animation
131578,Comedy
134393,Romance
138835,Animation
139640,Animation
140928,Comedy
141004,Horror
146662,Animation
158721,Action
161594,Drama
168456,Drama
125914,Comedy
38,Comedy
74,Romance
366,Mystery
417,Comedy
493,Crime
587,Thriller
590,Adventure
606,Fantasy
640,Thriller
647,Drama
950,Crime
1233,Drama
1247,Romance
1265,Fantasy
1427,Thriller
1441,Comedy
1562,Action
1594,Drama
1603,Thriller
1721,Drama
1862,Sci-Fi
2082,Comedy
2160,Drama
2368,Sci-Fi
2413,Crime
2527,Thriller
2727,Crime
2727,Film-Noir
2901,Horror
2969,Romance
2992,Thriller
3088,Fantasy
3127,Drama
3148,Drama
3492,Romance
3753,Action
3870,Drama
3943,Comedy
4240,Fantasy
4323,Adventure
4487,Drama
4527,Comedy
4635,Drama
4826,War
4848,Mystery
4883,Drama
5012,Romance
5062,Mystery
5264,Thriller
5284,Comedy
5293,Thriller
5435,Western
5497,Comedy
5801,War
6111,Romance
6156,Adventure
6202,Comedy
6322,Thriller
6688,Drama
6691,Drama
6790,Drama
6993,Drama
7046,Comedy
7147,Romance
7177,Drama
7584,Comedy
7762,Drama
8045,Action
8290,Action
8670,Mystery
8727,Drama
25856,Drama
26375,Action
26693,Fantasy
27790,Comedy
27826,Comedy
31431,Horror
34523,Comedy
34528,Drama
36477,Romance
37382,Drama
44022,Children
46948,Fantasy
53464,Sci-Fi
54259,Comedy
54997,Action
56251,Comedy
56921,Thriller
62299,Horror
69278,Adventure
70015,Crime
73023,Drama
76173,Comedy
78893,Adventure
81782,Drama
86593,Adventure
89904,Romance
90746,Animation
91266,Children
91666,Drama
92234,Adventure
97328,Comedy
97866,Documentary
99114,Action
103048,Comedy
106330,Romance
106642,Adventure
108601,Drama
109971,Comedy
114678,Comedy
125974,Adventure
133771,Comedy
133802,Thriller
136297,Action
140481,Animation
141646,Drama
143859,Comedy
146028,Crime
147330,Crime
149902,Thriller
155064,Horror
155812,Comedy
165969,Documentary
182715,Adventure
184791,Comedy
206,Documentary
308,Drama
343,Children
372,Drama
380,Thriller
464,Crime
628,Drama
661,Musical
953,Drama
969,War
1019,Adventure
1408,War
1594,Comedy
1604,Comedy
1867,Action
2102,Children
2186,Drama
2450,Comedy
2718,Comedy
2735,Mystery
2865,Comedy
2991,Action
2995,Horror
3091,Drama
3135,Drama
3362,Drama
3474,Sci-Fi
3498,Drama
3641,Drama
3746,Drama
3767,Action
3974,Adventure
4006,Adventure
4438,Action
4478,Drama
4643,Adventure
4717,Comedy
4874,Drama
4952,Comedy
5051,Drama
5416,Drama
5879,Comedy
5992,Romance
6215,Drama
6316,Musical
6323,Thriller
6422,War
6493,Romance
6551,Comedy
6971,Thriller
7000,Action
7073,Crime
7099,Fantasy
7173,Comedy
8118,Thriller
8190,Drama
8190,War
8340,Thriller
8426,Animation
8730,Drama
8870,Sci-Fi
25750,Fantasy
26176,Drama
26283,Thriller
26467,Drama
27644,Comedy
31437,Drama
31878,Comedy
38038,Children
40851,Fantasy
43333,Romance
44301,Crime
45361,Drama
48032,War
50796,Fantasy
51834,Romance
52668,Drama
52722,Action
55067,Drama
57532,Comedy
60046,War
60516,Comedy
63072,Adventure
69251,Drama
69251,Fantasy
72554,Action
74282,Romance
91337,Comedy
92643,Drama
93114,Drama
93297,War
95738,Children
97306,Comedy
97665,Comedy
98175,Horror
103137,Crime
105835,Drama
110655,Adventure
113416,Drama
116529,Drama
118896,Drama
120635,Crime
120637,Thriller
121338,Adventure
122092,War
134368,Crime
142420,Action
164707,Children
170297,Sci-Fi
176051,Animation
189381,Action
112515,Thriller
42,Drama
70,Action
164,Film-Noir
211,Drama
391,Drama
453,Comedy
558,Fantasy
876,Crime
932,Drama
937,Comedy
1112,Action
1298,Drama
1432,Comedy
1503,Comedy
1573,Crime
1661,Thriller
2232,Sci-Fi
2275,Action
2594,Thriller
2629,Romance
2672,Thriller
3016,Horror
3082,Thriller
3412,Adventure
3638,Action
3654,War
3724,War
3788,Mystery
3836,Action
4135,Horror
4142,Adventure
4434,Action
4442,Action
4709,Musical
4756,Adventure
5055,Action
5479,Action
5613,Comedy
6027,Romance
6063,Drama
6536,Animation
6542,Drama
6659,Sci-Fi
6776,Comedy
6952,Thriller
7324,Drama
7361,Drama
8391,Drama
8773,Crime
26554,Mystery
27373,Drama
31083,Comedy
31952,Crime
33164,Horror
33836,Romance
37830,Fantasy
43928,Fantasy
47404,Fantasy
48638,Drama
49530,Drama
53921,Drama
64957,Drama
65088,Children
66297,Sci-Fi
68486,Action
68932,Musical
68952,Horror
69134,Fantasy
70641,Comedy
71838,Drama
74868,Drama
76175,Adventure
81562,Thriller
85295,Adventure
90647,Animation
93980,Comedy
95497,Animation
113225,Comedy
117646,Thriller
118702,War
118894,Animation
122890,Fantasy
126577,Comedy
128542,Sci-Fi
128832,Drama
134853,Comedy
139052,Thriller
139747,Romance
140359,Sci-Fi
144620,Horror
148632,Comedy
160563,Adventure
167064,Documentary
172229,Mystery
172577,Children
173351,Fantasy
174055,War
177763,Crime
179119,Comedy
58,Drama
312,Comedy
506,Romance
829,Comedy
840,Comedy
1337,Drama
1398,War
1408,Romance
1432,Action
1458,Romance
1655,Drama
1726,Drama
1805,Crime
1974,Mystery
2003,Comedy
2174,Comedy
2392,Drama
2422,Drama
2505,Thriller
2560,Horror
2729,Drama
2797,Drama
2967,Drama
3503,Drama
3576,Horror
3837,Horror
3896,Thriller
4084,Action
4194,Romance
4390,Crime
4497,Action
4643,Action
4661,Thriller
4780,Drama
4799,Crime
4920,Romance
4973,Comedy
4998,Adventure
5146,Animation
5171,Sci-Fi
5353,Comedy
5541,Comedy
6296,Musical
6374,Comedy
7053,Romance
8241,Thriller
8481,Adventure
8844,Drama
8860,Drama
8860,Thriller
26606,Action
26701,Film-Noir
27563,Musical
27822,Drama
33162,Drama
33801,Sci-Fi
42176,Drama
47261,Fantasy
48696,Romance
49822,Drama
52279,Comedy
52281,Horror
55253,Thriller
56152,Romance
57243,Drama
60289,Children
60937,Thriller
63433,Sci-Fi
66240,Comedy
68237,Drama
73042,Musical
74916,Comedy
83374,Western
85565,Romance
87430,Action
87522,Comedy
88069,Comedy
88267,Animation
89774,Drama
90522,Adventure
91628,Romance
91658,Thriller
97742,Crime
100383,Mystery
100843,Drama
103865,Drama
105468,Comedy
109848,Horror
110771,Romance
113159,Comedy
117192,Drama
118512,Comedy
122884,Fantasy
135436,Comedy
151769,Animation
157130,Thriller
165343,Comedy
168248,Action
171867,Comedy
172583,Animation
178129,Documentary
20,Drama
185,Crime
640,Drama
653,Adventure
724,Fantasy
876,Comedy
1082,Drama
1325,Horror
1405,Adventure
1626,Thriller
1895,Drama
1937,Drama
1965,Comedy
2051,Comedy
2406,Action
2664,Thriller
2751,Drama
2818,War
2863,Musical
2866,Drama
2952,Thriller
2985,Drama
3113,Thriller
3155,Romance
3168,Adventure
3370,Thriller
3452,Action
3606,Romance
3628,Romance
3758,Drama
3930,Sci-Fi
3971,Comedy
4017,Drama
4041,Romance
4242,Comedy
4263,Drama
4306,Fantasy
4511,Comedy
4603,Comedy
4677,Comedy
4686,Adventure
4916,Drama
